CellID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
CellType	empty	empty	empty	empty	empty	empty	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	10 ILCP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	10 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	10 a4b7+	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 LTiP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 ILCP	1 a4b7+	1 a4b7+	1 a4b7+	1 a4b7+	empty	empty
Gfi1	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	26.47754748	24.14868196	25.60815508	26.50635424	N.D.	23.50193781	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.55215026	27.63251724	24.4289915	23.33948211	24.92266763	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.5577895	23.44111254	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	24.0833286	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	30.72074158	N.D.	N.D.	24.69538088	N.D.	N.D.	N.D.
Lck	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.89502051	21.03699569	N.D.	N.D.	N.D.	16.82213862	18.19056787	18.18850549	17.17668679	17.86025349	17.56248072	21.30388401	N.D.	20.65056121	20.09527371	N.D.	19.74541792	19.17083398	17.74989954	18.03060257	19.31031516	18.3243543	18.8327841	N.D.	20.68994837	20.41327706	21.05150624	N.D.	N.D.	18.39364677	19.08361555	18.55015728	18.79536024	18.68200176	19.45320214	N.D.	N.D.	21.1281819	21.34241988	N.D.	19.18662223	N.D.	N.D.	19.70933534	21.77629806	N.D.	N.D.	21.26762234	21.51941842	N.D.	21.40729742	N.D.	22.28183025	19.12536368	21.53071951	N.D.	21.81193252	N.D.	N.D.	N.D.	19.41019547	N.D.	21.74397853	21.53002973	20.07942796	N.D.	N.D.	N.D.	20.5900688	N.D.	20.22727464	N.D.	20.03295998	N.D.	N.D.	N.D.	21.36421173	21.73092277	20.24461828	N.D.	20.20464575	20.26194396	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Lat	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	19.49142732	18.41000433	20.48555487	N.D.	21.00029433	16.23064325	15.58853961	16.51019369	16.17024542	15.46578199	17.15376568	20.24763549	N.D.	N.D.	20.27710721	20.17437938	20.42732321	16.4357625	16.78114408	16.73193249	17.29255455	17.03009334	16.39950611	N.D.	N.D.	20.88841905	20.31380214	N.D.	18.9378325	19.28156615	18.66707683	N.D.	N.D.	17.41584029	17.65249131	N.D.	19.48196776	20.37491342	N.D.	N.D.	20.20599529	N.D.	19.55206393	20.48055453	20.49741312	19.62478149	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.1880127	N.D.	18.72433383	20.53808562	20.62294054	18.59599325	18.75694046	N.D.	20.11248858	N.D.	N.D.	N.D.	N.D.	19.5516811	20.57194831	20.33606934	N.D.	N.D.	N.D.	N.D.	20.09928549	N.D.	19.71741493	N.D.	N.D.	N.D.	20.41169855	19.41327619	N.D.	N.D.	N.D.	N.D.	19.71342734	19.52861495	N.D.	N.D.
Bcl11a	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.95607704	21.73306399	N.D.	21.69226746	21.94438656	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.76286115	23.08620712	20.80157739	20.94409964	20.55518736	20.61475669	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.07182804	21.31946132	21.30885661	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.5835501	N.D.	N.D.	N.D.	22.06931233	N.D.	N.D.	22.19855364	22.16322967	N.D.	N.D.	N.D.	N.D.
Bcl11b	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	19.06013666	20.98439816	21.47496942	20.00868938	18.99135592	20.90581792	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.22343238	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.46997724	N.D.	N.D.	22.3969326	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.03956572	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.75175764	N.D.	N.D.	N.D.	N.D.	N.D.	22.23413482	22.64453091	N.D.	N.D.	N.D.	23.28630816	N.D.	N.D.	N.D.	N.D.	23.69835477	20.66782336	N.D.	23.35184998	N.D.	29.22455445	N.D.	N.D.	N.D.	24.63288499	N.D.	N.D.
Egr1	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.36254286	N.D.	N.D.	N.D.	N.D.	N.D.	21.10526862	20.93137386	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.70081176	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.68777089	19.49909963	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	19.28896395	N.D.	N.D.	N.D.	20.24748078	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.82946375	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.12680743	N.D.	N.D.	N.D.	N.D.
Zbtb7a	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	26.58958891	23.90879445	23.92397814	21.85053625	21.26363312	22.5582991	17.99164064	17.42029558	17.81417623	17.37754642	17.49639667	17.6128964	24.01813514	N.D.	21.92301198	24.35328464	22.93351351	21.58310654	18.77065216	18.44636082	19.43203126	18.68400815	19.14378282	18.81727572	N.D.	21.17280807	23.18364038	22.09933451	23.07328127	23.01321201	17.43136135	18.16417058	18.00796922	17.89370097	17.56916935	18.21609986	23.79520467	21.20116578	21.51930323	22.14838299	22.30026033	22.91308388	22.0456047	22.81096863	21.93657216	23.90632392	22.38830142	24.15420112	21.42012762	21.93297427	22.85428135	21.30925261	22.39142277	20.72937438	21.24958199	21.2859586	23.09454424	22.46511063	21.07925654	20.36395841	22.72456799	22.13682854	22.28250609	21.52672809	21.61160307	23.8898025	23.86310602	20.68625561	22.12832622	21.57852976	21.5114791	19.95019438	21.25021184	21.08254307	20.7981493	20.29405862	21.01032476	24.94184667	22.39623476	23.6844286	21.4831167	22.69204747	23.08094537	28.05655285	21.48442227	20.8778835	20.61806814	23.10971349	N.D.	N.D.
Zbtb16	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.01144282	N.D.	N.D.	18.37791134	N.D.	13.50700705	12.92811689	12.91053971	13.27804389	13.58471295	12.82751513	18.96213462	16.47371446	N.D.	N.D.	20.61222728	18.43247767	17.21545295	16.0474258	14.94904444	16.72666535	17.14277522	16.1478078	N.D.	19.55591875	18.04210011	20.39349582	20.34996236	18.87442098	15.33976306	16.53285036	16.42466518	17.68715736	16.11961008	18.52935249	20.8599299	18.58850182	20.62012692	16.86830518	N.D.	18.70201527	16.00841016	18.35117274	16.49780905	17.6673573	19.7219001	17.52034754	20.9432275	N.D.	18.60904702	N.D.	N.D.	N.D.	15.88720001	15.03639366	16.79343061	15.53935647	15.93907123	17.7043855	N.D.	17.54439734	20.49216818	16.70516673	18.52803821	N.D.	17.08592413	16.75677871	16.44523884	17.65293463	18.30557094	16.6466684	17.98480236	19.55359583	19.59269194	16.61194394	20.9315619	N.D.	18.89018773	15.41187297	19.26384779	18.81616512	17.91515894	27.56521584	N.D.	N.D.	N.D.	19.12591928	N.D.	N.D.
Adam10	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.27418263	N.D.	19.16950421	20.63325591	19.98539645	20.02378388	19.95392459	18.73880723	N.D.	N.D.	N.D.	N.D.	22.82951917	21.83732806	22.25645629	20.92314397	N.D.	21.5676298	20.64608556	20.24546414	N.D.	N.D.	N.D.	22.34294243	N.D.	N.D.	19.84882062	19.60843848	20.7984687	20.29316169	20.15488987	20.5444215	20.99628438	21.13980962	N.D.	N.D.	N.D.	21.48044686	22.47901308	21.06385347	N.D.	N.D.	N.D.	23.204358	22.7937944	N.D.	N.D.	22.28270096	N.D.	N.D.	20.92078071	21.15616804	N.D.	N.D.	N.D.	21.10030121	N.D.	24.18681602	N.D.	N.D.	N.D.	20.79371101	N.D.	N.D.	22.02656814	22.45159324	N.D.	N.D.	N.D.	N.D.	N.D.	25.83045987	21.1189961	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.35508388	21.65501312	22.10917774	N.D.	N.D.	N.D.
Tet2	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.59409369	N.D.	23.63710162	N.D.	N.D.	21.32996296	20.80896863	20.44850672	20.51689329	18.59299768	19.48628054	23.01207551	22.38868199	N.D.	N.D.	24.48575821	23.71427645	23.7264614	21.48114365	20.78724592	20.97909183	24.7281049	20.79698264	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.16561876	20.83297212	22.30619624	19.74356896	19.92517473	20.76925018	N.D.	24.29683483	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.86457025	N.D.	N.D.	22.44402252	22.33011357	22.72495898	N.D.	22.14359298	N.D.	24.38228049	N.D.	26.27894758	24.51635544	22.86718088	20.29644337	23.66286707	24.18469513	23.64272509	22.85880845	23.6944981	32.0649079	N.D.	21.22259649	N.D.	N.D.	N.D.	23.05712573	N.D.	24.30389041	20.67950074	N.D.	22.82338773	22.4374229	23.95546647	25.18370294	N.D.	N.D.	N.D.	N.D.	24.67458679	23.60518274	24.75719328	24.30477309	N.D.	N.D.
Numb	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	19.99471171	N.D.	21.02530921	N.D.	N.D.	20.13011174	18.15821337	18.0855968	18.9943868	17.10203233	17.61186617	N.D.	21.88159132	20.00610241	23.39918381	N.D.	20.50996015	18.89072468	18.38217092	18.9458637	19.57450037	20.38642648	18.03771381	N.D.	N.D.	21.98381416	21.66801747	N.D.	20.10173211	18.78381815	20.38745071	20.23728231	19.64080787	18.37741489	19.50931465	21.84820957	N.D.	N.D.	N.D.	20.93624647	N.D.	21.8245253	21.48312108	26.53065255	N.D.	N.D.	20.8852645	20.6061391	21.93808892	N.D.	21.47232637	21.42586075	22.39864042	21.50570028	22.74309832	N.D.	N.D.	21.56557449	20.29294036	N.D.	N.D.	N.D.	N.D.	N.D.	22.55174993	N.D.	19.53314759	N.D.	21.41780379	N.D.	21.25712851	N.D.	N.D.	20.82039688	N.D.	21.17952211	21.65075864	22.63946197	21.84235206	20.5666692	N.D.	22.49169082	N.D.	22.23587213	N.D.	20.61972692	N.D.	N.D.	N.D.
Ahr	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.52200299	21.83906313	23.47549656	N.D.	N.D.	23.44192907	19.39447043	19.79797908	18.49815858	18.62349861	18.48752294	19.22099319	21.72590457	23.8792283	24.85944716	28.26506941	N.D.	21.05852503	18.23022549	19.50378021	18.45460663	19.42844799	20.21252901	18.79312435	N.D.	23.98301368	20.78176836	28.23478956	N.D.	21.95357517	20.68109528	19.13375283	22.32230278	20.73410003	20.80382486	21.40615583	23.51697247	20.89820062	N.D.	N.D.	21.67472958	21.73861533	24.6404408	23.7018055	21.26480518	22.21102327	22.42593782	19.91584151	22.03863087	N.D.	22.40882379	23.28654609	24.57189304	23.80694139	23.05923103	21.28538334	21.24432355	19.97204293	24.38819782	20.8821543	21.98796792	23.58890413	20.65910094	N.D.	N.D.	N.D.	20.19212153	N.D.	20.99062642	23.26604321	22.65624655	25.93652853	24.1007249	21.89223828	N.D.	N.D.	24.71170067	N.D.	21.65931166	21.59571093	21.89959791	21.41383934	23.38179721	N.D.	23.17847442	N.D.	20.4633641	23.42426643	N.D.	N.D.
Hif1a	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.33193129	22.86167894	24.92160005	22.17768117	22.80117019	24.94318137	18.87246634	18.79470635	18.46672877	19.49716599	17.813532	17.48131486	24.20272503	20.80509212	21.40383849	21.95235852	22.89203536	23.28869595	20.6535615	19.53899305	19.82527563	19.50236714	20.11617717	18.952556	N.D.	22.35830752	23.28978246	22.16783902	22.48417484	N.D.	18.95799927	19.6815293	18.98576606	18.22379711	18.23059788	19.37432039	23.50453798	21.92302456	22.10439672	23.54890818	23.06191055	23.59677215	22.8641527	24.0751466	30.33919587	21.92876397	23.39481446	21.56254729	22.62652959	22.36391447	21.21462404	21.51340328	21.30732584	23.15253154	22.0629785	25.8554417	24.90043333	N.D.	21.88036632	22.59805136	21.82478424	22.49129855	23.64182631	20.91882372	N.D.	21.75922607	22.45861842	22.25659056	23.72451995	21.93589921	26.06773707	21.56035311	23.12007738	22.99712274	21.20386943	21.7835313	21.39880585	23.23858764	23.98947825	N.D.	22.71720506	22.817181	29.4518748	N.D.	25.03626755	21.33912578	24.28925865	23.60357489	N.D.	N.D.
Il-4	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.83699228	19.25094319	20.27779221	21.26511825	20.03666669	18.99258985	N.D.	25.62385607	N.D.	N.D.	N.D.	N.D.	23.99961851	30.75189113	N.D.	24.41924827	24.51828145	30.52568919	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.40133653	28.36416716	N.D.	20.40540583	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	31.00811907	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Il-13	24.48270556	24.67279295	16.78909576	22.60726706	26.74990366	N.D.	16.5707478	21.04658353	22.16359646	18.5345956	22.78450536	18.44671869	16.87211097	16.1639419	15.88338474	16.29046804	15.82122045	15.23008521	16.67496795	14.7949333	16.1591553	18.53485107	15.26475267	16.75322083	21.90281451	18.28170035	19.55846785	16.84295879	18.53297312	14.84319626	16.75769102	20.54631816	21.75204941	21.45905568	20.10905983	20.2530275	20.20737414	18.36247105	24.24048851	22.99539344	16.64159812	20.1171499	N.D.	31.11910518	38.42186064	38.24363101	27.06393116	22.32838608	19.76872165	38.57868925	38.30788911	35.12430033	29.05483117	25.92207508	24.62550905	24.08252905	24.14646903	24.01004649	21.6654728	20.02567699	20.64568321	22.22847183	19.0061358	22.48431625	20.61961175	17.68984581	19.54488159	20.47024182	19.10865398	18.59368816	19.67850767	14.76154438	19.00454218	16.23807888	17.78593347	16.8909908	16.46174842	17.28036364	15.73427828	18.58275192	16.86909427	16.77963855	16.74061245	17.39160551	16.46374852	22.95808583	22.20891248	22.19555135	21.41907441	18.13542406	24.03193575	25.46370378	16.34751912	34.00735965	N.D.	N.D.
Il-17f	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.13680042	N.D.	19.07319265	19.83138251	N.D.	19.19497401	20.2924823	N.D.	N.D.	21.34397725	20.63319675	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	24.29782997	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Il-1r1	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	29.8265738	31.0192848	34.1422152	31.06573675	33.75997995	N.D.	36.09917917	35.10216594	36.20327284	N.D.	N.D.	30.24553794	35.38555771	33.45938058	30.18141805	29.10827813	31.39496967	31.45796792	28.52482518	25.80548728	26.48588107	26.62363633	29.38118637	24.60592758	N.D.	31.32159766	27.58852654	30.12657572	32.32002358	29.90842032	N.D.	29.3183498	34.50373767	32.9470998	31.32273119	28.23177451	35.10867512	30.45879316	32.32450883	29.51349223	37.31024682	34.26816305	38.20550055	N.D.	N.D.	35.23484593	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	31.13660949	N.D.	N.D.	32.76795978	N.D.	N.D.	N.D.	30.81746826	N.D.	38.85541431	N.D.	37.75705597	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	35.83659073	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Il-2ra	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.54263182	20.45289664	20.96829303	17.18077988	N.D.	N.D.	N.D.	20.41601413	N.D.	N.D.	21.28373051	20.3498742	N.D.	N.D.	17.37914526	17.86192543	N.D.	21.0441162	N.D.	18.48572162	21.29955486	N.D.	16.79120435	23.10900283	N.D.	21.39409242	N.D.	21.3626744	20.12608279	21.31368262	N.D.	N.D.	20.26023688	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.29946562	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.28338021	N.D.	N.D.	18.54250153	N.D.	N.D.	N.D.	N.D.	19.19458891	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	18.45851591	N.D.	N.D.
Il-2rb	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	25.77811458	26.70662655	28.27709052	26.69658677	26.13161857	N.D.	23.55742372	24.01402356	21.78733495	21.9384744	23.52126571	21.78421998	26.61585741	23.58198927	25.19008923	26.30678227	25.46559535	26.39466665	22.38789529	21.19492255	21.27824644	20.25347112	22.56605242	20.25167706	N.D.	22.85754621	23.00301115	28.5145685	25.04046746	24.11515804	20.97318955	21.82190467	24.2781809	25.45463043	22.66829799	23.53268949	27.37002519	21.5229719	27.52374762	27.0721392	26.02597756	27.32718448	26.0520317	27.98393253	28.47974854	29.15907141	35.86548112	27.47993863	N.D.	N.D.	22.52612007	23.95467182	N.D.	26.97545766	28.27013201	N.D.	25.34420864	24.00396417	26.77212004	N.D.	24.00678302	26.03998646	27.53642371	23.13564514	23.37402051	28.47003632	24.40885766	N.D.	31.17354194	N.D.	25.23140195	N.D.	27.5713028	N.D.	N.D.	24.24938978	N.D.	25.65639843	N.D.	26.68487831	N.D.	32.2000239	24.62551312	N.D.	N.D.	29.85242786	N.D.	35.05454223	N.D.	N.D.
Il-12rb2	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	19.41166415	18.93837928	19.87957841	18.78212851	20.9026613	20.98852661	24.05576156	23.74355551	N.D.	N.D.	N.D.	N.D.	20.395648	22.20039839	19.95553541	21.83231717	23.42020356	23.26245084	N.D.	N.D.	23.41570097	N.D.	N.D.	N.D.	20.08464643	N.D.	20.7684594	20.91350585	19.20727338	22.19248965	N.D.	22.85987484	N.D.	N.D.	N.D.	N.D.	21.17342673	N.D.	20.74345561	N.D.	N.D.	20.44683628	N.D.	21.07714447	21.34786112	N.D.	N.D.	21.87225594	20.9112512	N.D.	N.D.	N.D.	20.89639458	N.D.	21.7984662	N.D.	N.D.	22.60795799	22.17368846	22.55621753	N.D.	N.D.	N.D.	N.D.	20.5827043	22.75382992	N.D.	N.D.	22.70420907	N.D.	N.D.	N.D.	N.D.	23.7011938	N.D.	N.D.	23.10057664	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Il-17rb	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.08645605	19.6403376	23.87915384	19.20648536	19.42451364	19.46505913	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.06214895	N.D.	N.D.	N.D.	21.92987804	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.14245118	N.D.	21.33077311	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.06035063	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.9293431	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.25838342	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	20.78859975	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.06379156	N.D.	22.2300824	24.51928733	21.67249076	29.9452224	N.D.	N.D.	N.D.	19.16464995	N.D.	N.D.
Il-18r1	N.D.	N.D.	30.58716215	N.D.	N.D.	N.D.	21.64825598	22.02528736	22.79624677	20.95461976	23.51924617	27.65455815	22.88878262	20.87585037	20.13814226	21.06508476	19.19710484	19.93793481	21.52735995	N.D.	20.21063694	19.7082659	23.48250477	N.D.	19.88577967	19.11566645	19.01556634	19.64946739	20.19742234	18.25507469	N.D.	23.86639925	26.67718289	20.62227009	22.91683886	22.89561557	23.38885807	21.70977246	25.61536186	N.D.	22.49824257	20.69728418	21.94721649	23.78877108	21.81581917	21.20923102	21.23253667	23.43007444	27.35036623	27.89506577	27.40691887	23.51142749	20.94924246	25.9580377	N.D.	25.61313683	N.D.	N.D.	N.D.	N.D.	N.D.	26.69987267	23.80846871	25.96214757	N.D.	27.71659309	26.32198072	24.39630118	19.45972671	24.18194767	25.22937616	N.D.	22.18138271	N.D.	22.64174656	22.54476069	22.75103202	N.D.	N.D.	N.D.	24.65401661	N.D.	22.98954167	N.D.	24.23244956	27.09016559	25.55295421	22.23899891	20.45736493	N.D.	N.D.	N.D.	26.51290474	N.D.	N.D.	N.D.
Il-23r	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	22.8756421	23.94862426	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	23.08489591	N.D.	N.D.	N.D.	24.80030225	N.D.	21.8321455	21.7417353	22.10684495	20.82539609	22.10559409	20.41130383	N.D.	N.D.	N.D.	24.37928073	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	24.75705818	22.91081905	N.D.	23.42652417	22.70369577	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.
Il-1rl1	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	15.52746887	14.38520332	15.53645547	15.68981322	14.86811198	17.75412733	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	21.13023408	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	14.54039631	18.42481131	19.64420814	N.D.	15.4224424	15.83307632	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	N.D.	17.96680394	N.D.	N.D.	21.24124726	N.D.	N.D.	N.D.	N.D.	21.11867548	N.D.	19.56421151	N.D.	N.D.	18.63390256	N.D.	N.D.	15.99735088	N.D.	N.D.	21.11291335	21.07088217	N.D.	N.D.	N.D.	17.18096845	N.D.	17.81486938	N.D.	N.D.	N.D.	N.D.	15.42599638	N.D.	17.02147695	N.D.	16.95195806	N.D.	17.0678379	N.D.	N.D.	28.32917454	N.D.	21.11875368	15.28238763	16.71424586	N.D.	N.D.
